"time","close","high","low","open","volumefrom","volumeto"
"2015-04-24",0.008021,0.008191,0.00802,0.00802,0,0
"2015-04-25",0.007781,0.008082,0.00778,0.008021,0,0
"2015-04-26",0.008055,0.008056,0.00778,0.007781,5.68,0.04371
"2015-04-27",0.007699,0.008055,0.007698,0.008055,0.702,0.007995
"2015-04-28",0.007635,0.008056,0.007624,0.007699,3.83,0.03824
"2015-04-29",0.0085,0.0085,0.007635,0.007635,2.64,0.03001
"2015-04-30",0.008499,0.0085,0.0078,0.0085,0.6828,0.005995
"2015-05-01",0.008441,0.0085,0.008008,0.008499,3.07,0.02518
"2015-05-02",0.007803,0.008441,0.007803,0.008441,1.24,0.006192
"2015-05-03",0.008165,0.0085,0.007803,0.007803,0.6175,0.002779
"2015-05-04",0.0078,0.008493,0.0078,0.008165,1.5,0.007488
"2015-05-05",0.00772,0.0079,0.00772,0.007795,0,0
"2015-05-06",0.007799,0.008,0.00666,0.00772,0,0
"2015-05-07",0.00666,0.0078,0.00666,0.007799,0,0
"2015-05-08",0.0078,0.0078,0.00666,0.00666,0,0
"2015-05-09",0.00666,0.0078,0.00666,0.0078,0,0
"2015-05-10",0.00666,0.00666,0.00666,0.00666,0,0
"2015-05-11",0.007499,0.007499,0.00666,0.007499,890.07,4.01
"2015-05-12",0.00666,0.0075,0.00666,0.007499,0,0
"2015-05-13",0.007478,0.007496,0.00666,0.00666,1.36,0.0108
"2015-05-14",0.006484,0.007498,0.006481,0.007478,0,0
"2015-05-15",0.006485,0.00719,0.006484,0.006484,538.58,6.13
"2015-05-16",0.006481,0.006485,0.006481,0.006485,12.12,0.1373
"2015-05-17",0.006116,0.006481,0.006116,0.006481,10.91,0.08675
"2015-05-18",0.0046,0.007098,0.0046,0.006116,0,0
"2015-05-19",0.005006,0.007096,0.0046,0.0046,0,0
"2015-05-20",0.005002,0.005006,0.005002,0.005006,0,0
"2015-05-21",0.005002,0.007096,0.005002,0.005002,0,0
"2015-05-22",0.007096,0.0071,0.007096,0.007096,0,0
"2015-05-23",0.005003,0.007482,0.005002,0.007096,0,0
"2015-05-24",0.00747,0.00747,0.005002,0.005003,1.44,0.01082
"2015-05-25",0.007238,0.007248,0.007238,0.007248,296.8,1.87
"2015-05-26",0.01498,0.01498,0.005522,0.007238,2374.11,15.47
"2015-05-27",0.005526,0.01498,0.005526,0.01498,0,0
"2015-05-28",0.01412,0.01412,0.005526,0.005526,3161.49,28.15
"2015-05-29",0.0081,0.01412,0.0081,0.01412,0,0
"2015-05-30",0.009,0.009,0.0081,0.0081,2735.04,31.15
"2015-05-31",0.0056,0.009,0.0056,0.009,1595.17,12.7
"2015-06-01",0.00857,0.008576,0.0075,0.0078,1792.91,13.45
"2015-06-02",0.005606,0.005606,0.0056,0.0056,17779.94,137.57
"2015-06-03",0.008919,0.008919,0.008,0.0085,663.8,5.58
"2015-06-04",0.008919,0.008919,0.005614,0.008919,164.88,1.24
"2015-06-05",0.008919,0.008919,0.008919,0.008919,0,0
"2015-06-06",0.008919,0.008919,0.008919,0.008919,0,0
"2015-06-07",0.008917,0.008919,0.0056,0.008919,0,0
"2015-06-08",0.008068,0.008916,0.005552,0.005552,0,0
"2015-06-09",0.008068,0.008908,0.0079,0.008068,0,0
"2015-06-10",0.008068,0.00891,0.008068,0.008068,0,0
"2015-06-11",0.008,0.00891,0.005557,0.008068,0,0
"2015-06-12",0.0079,0.008909,0.005561,0.008,1360.62,11.7
"2015-06-13",0.008,0.008907,0.008,0.008,0,0
"2015-06-14",0.0084,0.0084,0.008,0.008,4474.45,39.03
"2015-06-15",0.01497,0.01497,0.0084,0.0084,2.79,0.02619
"2015-06-16",0.0098,0.01497,0.0097,0.01497,218.28,2.49
"2015-06-17",0.01497,0.01497,0.0097,0.0098,0,0
"2015-06-18",0.01139,0.01139,0.01139,0.01139,2190.53,24.95
"2015-06-19",0.0141,0.0145,0.0141,0.0145,0,0
"2015-06-20",0.01,0.01497,0.01,0.0141,988.02,8.79
"2015-06-21",0.01025,0.01025,0.01,0.01,569.76,6.29
"2015-06-22",0.01025,0.01025,0.01,0.01025,0,0
"2015-06-23",0.0115,0.0115,0.01025,0.01025,370.12,4.09
"2015-06-24",0.0115,0.0115,0.0115,0.0115,2546.49,28.11
"2015-06-25",0.0122,0.0122,0.0115,0.0115,2713.73,30.97
"2015-06-26",0.011,0.01497,0.0105,0.0105,3727.73,42.87
"2015-06-27",0.0118,0.0118,0.011,0.011,0,0
"2015-06-28",0.01146,0.0118,0.01145,0.0118,0,0
"2015-06-29",0.011,0.01168,0.0084,0.01146,0,0
"2015-06-30",0.01135,0.01135,0.011,0.011,217.84,1.87
"2015-07-01",0.01135,0.01135,0.008422,0.01135,0,0
"2015-07-02",0.011,0.01497,0.0095,0.01135,0,0
"2015-07-03",0.0109,0.01496,0.0107,0.011,0,0
"2015-07-04",0.00885,0.0109,0.008801,0.0109,5.14,0.06413
"2015-07-05",0.01025,0.01025,0.00885,0.00885,1175.7,10.23
"2015-07-06",0.0092,0.01025,0.0088,0.01025,5.97,0.06232
"2015-07-07",0.0097,0.0097,0.0092,0.0092,3946.48,44.78
"2015-07-08",0.0084,0.0097,0.0084,0.0097,1996.46,17.37
"2015-07-09",0.008977,0.0097,0.005561,0.0084,0,0
"2015-07-10",0.00825,0.008977,0.00825,0.008977,0,0
"2015-07-11",0.008251,0.008977,0.00825,0.00825,845.38,9.3
"2015-07-12",0.0081,0.0088,0.0081,0.008251,0,0
"2015-07-13",0.0088,0.0088,0.0079,0.0081,0,0
"2015-07-14",0.0088,0.0088,0.0088,0.0088,0,0
"2015-07-15",0.0079,0.0088,0.0079,0.0088,0,0
"2015-07-16",0.0079,0.0079,0.0079,0.0079,0,0
"2015-07-17",0.008,0.0086,0.0079,0.0079,0,0
"2015-07-18",0.0079,0.008,0.0079,0.008,0,0
"2015-07-19",0.008444,0.008493,0.0079,0.0079,0,0
"2015-07-20",0.008438,0.008444,0.0071,0.008444,0,0
"2015-07-21",0.0082,0.008438,0.0082,0.008438,0.4509,0.003404
"2015-07-22",0.0076,0.0076,0.0076,0.0076,1.08,0.005918
"2015-07-23",0.0075,0.0078,0.0075,0.0076,0,0
"2015-07-24",0.0077,0.0082,0.0075,0.0075,0,0
"2015-07-25",0.0083,0.0083,0.0076,0.0077,0,0
"2015-07-26",0.0079,0.0086,0.0079,0.0083,0,0
"2015-07-27",0.00875,0.0088,0.0079,0.0079,0,0
"2015-07-28",0.00875,0.00875,0.00875,0.00875,0,0
"2015-07-29",0.0087,0.00875,0.0087,0.00875,0,0
"2015-07-30",0.0086,0.0086,0.00801,0.00801,0.0435,0.0003282
"2015-07-31",0.00841,0.0086,0.00841,0.0086,0,0
"2015-08-01",0.0085,0.0085,0.00801,0.00841,0,0
"2015-08-02",0.0085,0.0085,0.0085,0.0085,0,0
"2015-08-03",0.0082,0.0086,0.0082,0.0085,0,0
"2015-08-04",0.0086,0.0086,0.0082,0.0082,1000,9.25
"2015-08-05",0.00801,0.00801,0.00801,0.00801,0,0
"2015-08-06",0.008013,0.008013,0.00801,0.00801,0,0
"2015-08-07",0.009,0.0093,0.008013,0.008013,0,0
"2015-08-08",0.0087,0.0091,0.0086,0.009,0,0
"2015-08-09",0.00918,0.00918,0.0087,0.0087,279.9,1.54
"2015-08-10",0.0085,0.00918,0.0085,0.00918,0,0
"2015-08-11",0.00801,0.0085,0.00801,0.0085,0,0
"2015-08-12",0.0085,0.0085,0.0085,0.0085,0,0
"2015-08-13",0.00801,0.0085,0.00801,0.0085,0,0
"2015-08-14",0.00801,0.00801,0.00801,0.00801,0,0
"2015-08-15",0.008999,0.008999,0.00801,0.00801,0,0
"2015-08-16",0.0085,0.008999,0.00825,0.008999,0,0
"2015-08-17",0.00875,0.00875,0.0085,0.0085,355,2.89
"2015-08-18",0.007778,0.00875,0.007778,0.00875,0,0
"2015-08-19",0.00875,0.00875,0.007778,0.007778,0,0
"2015-08-20",0.007969,0.00875,0.007778,0.00875,0,0
"2015-08-21",0.00801,0.00875,0.007969,0.007969,0,0
"2015-08-22",0.007,0.00801,0.007,0.00801,0,0
"2015-08-23",0.008,0.008,0.007,0.007,0,0
"2015-08-24",0.0067,0.008,0.0067,0.008,0,0
"2015-08-25",0.00875,0.00875,0.0067,0.0067,0,0
"2015-08-26",0.00875,0.00875,0.00875,0.00875,0,0
"2015-08-27",0.005508,0.009536,0.005508,0.00815,0.03711,0.0002792
"2015-08-28",0.00873,0.00873,0.006701,0.006701,0,0
"2015-08-29",0.00873,0.00873,0.00873,0.00873,0,0
"2015-08-30",0.006901,0.00873,0.0069,0.00873,0,0
"2015-08-31",0.009536,0.009536,0.005508,0.005508,3.05,0.02909
"2015-09-01",0.008711,0.008711,0.006901,0.006901,0,0
"2015-09-02",0.009536,0.009536,0.009536,0.009536,0.01255,0.0001197
"2015-09-03",0.009536,0.009536,0.009536,0.009536,0,0
"2015-09-04",0.008,0.008711,0.007003,0.008711,2.03,0.01711
"2015-09-05",0.00759,0.008,0.007,0.008,104.93,1
"2015-09-06",0.007999,0.008,0.00709,0.00759,0,0
"2015-09-07",0.008,0.008,0.007999,0.007999,0,0
"2015-09-08",0.0085,0.0085,0.008,0.008,0,0
"2015-09-09",0.0077,0.0085,0.0075,0.0085,8.21,0.06922
"2015-09-10",0.0079,0.0079,0.0077,0.0077,1870.67,15.13
"2015-09-11",0.00755,0.0079,0.00755,0.0079,2353.51,18.36
"2015-09-12",0.00746,0.008,0.00746,0.00755,0,0
"2015-09-13",0.00725,0.008,0.00725,0.008,0,0
"2015-09-14",0.008,0.008,0.00725,0.00725,0,0
"2015-09-15",0.0074,0.008,0.0074,0.008,0,0
"2015-09-16",0.0076,0.00778,0.0074,0.0074,0,0
"2015-09-17",0.00725,0.0077,0.00725,0.0076,0,0
"2015-09-18",0.0077,0.0077,0.00725,0.00725,0,0
"2015-09-19",0.0072,0.0077,0.0072,0.0077,1253.85,9.19
"2015-09-20",0.0076,0.0077,0.0075,0.0075,786.51,4.93
"2015-09-21",0.0072,0.0075,0.0072,0.0075,0,0
"2015-09-22",0.007499,0.0075,0.0066,0.0072,0.05102,0.0003746
"2015-09-23",0.0067,0.0068,0.0067,0.0068,1040,7.11
"2015-09-24",0.0075,0.0075,0.0066,0.0067,0,0
"2015-09-25",0.006596,0.00661,0.006596,0.00661,325.53,1.91
"2015-09-26",0.005566,0.005566,0.005566,0.005566,0,0
"2015-09-27",0.005901,0.00725,0.005816,0.00725,0,0
"2015-09-28",0.005526,0.006498,0.005526,0.0059,880.79,5.02
"2015-09-29",0.005526,0.005526,0.005526,0.005526,0,0
"2015-09-30",0.00525,0.0055,0.00525,0.0055,0,0
"2015-10-01",0.0058,0.006491,0.0058,0.006491,0,0
"2015-10-02",0.00525,0.006392,0.00525,0.0058,0,0
"2015-10-03",0.005005,0.0051,0.005005,0.0051,0,0
"2015-10-04",0.0059,0.0059,0.00444,0.005005,0,0
"2015-10-05",0.005798,0.0059,0.0057,0.0059,92.81,0.5059
"2015-10-06",0.0055,0.0058,0.0055,0.00559,2977.19,15
"2015-10-07",0.0051,0.0055,0.0051,0.0055,0,0
"2015-10-08",0.0055,0.00825,0.005,0.0051,1900.25,9.53
"2015-10-09",0.00825,0.00825,0.005044,0.005044,1.2,0.006031
"2015-10-10",0.005251,0.007,0.00525,0.00525,0,0
"2015-10-11",0.0055,0.0065,0.00524,0.005251,0.4487,0.002262
"2015-10-12",0.0054,0.0056,0.0054,0.0055,2163.02,12.56
"2015-10-13",0.005006,0.005598,0.005006,0.0054,0,0
"2015-10-14",0.005051,0.00522,0.005006,0.005006,9.45,0.04887
"2015-10-15",0.005412,0.005412,0.005412,0.005412,229.44,1.19
"2015-10-16",0.005051,0.0056,0.005051,0.005412,1862.54,9.71
"2015-10-17",0.005027,0.005055,0.005027,0.00505,74.41,0.3824
"2015-10-18",0.005081,0.005527,0.005027,0.005027,266.38,1.38
"2015-10-19",0.0048,0.005081,0.00453,0.005081,89.68,0.416
"2015-10-20",0.0046,0.0048,0.0046,0.0048,906.78,4.27
"2015-10-21",0.004492,0.0055,0.004492,0.0046,833.34,3.81
"2015-10-22",0.0046,0.004646,0.0045,0.0045,0,0
"2015-10-23",0.0046,0.0055,0.0046,0.0046,0,0
"2015-10-24",0.004492,0.0051,0.004492,0.0046,109,0.5217
"2015-10-25",0.0051,0.0051,0.004492,0.004492,197.43,0.9258
"2015-10-26",0.004794,0.0051,0.004444,0.0051,0.1769,0.0008362
"2015-10-27",0.004445,0.004794,0.004445,0.004794,2833.92,15.7
"2015-10-28",0.004003,0.0055,0.004003,0.004445,25060.76,115.18
"2015-10-29",0.005249,0.00525,0.004626,0.004626,42836.23,196.08
"2015-10-30",0.005033,0.005249,0.005033,0.005249,1135.9,5.36
"2015-10-31",0.005033,0.005033,0.005033,0.005033,0,0
"2015-11-01",0.0045,0.004905,0.0045,0.00475,3057.62,15.9
"2015-11-02",0.0051,0.00525,0.00505,0.00505,9893.64,50.71
"2015-11-03",0.0045,0.005527,0.0044,0.0048,41424.94,194.28
"2015-11-04",0.0041,0.0055,0.0041,0.0045,12486.55,54.6
"2015-11-05",0.004415,0.004578,0.004204,0.004278,7275.86,32.31
"2015-11-06",0.00445,0.00445,0.004,0.004,6062.17,28.31
"2015-11-07",0.004,0.0045,0.004,0.00445,473.11,2.16
"2015-11-08",0.004,0.0047,0.004,0.0047,0,0
"2015-11-09",0.00435,0.00435,0.00435,0.00435,7977.09,36.02
"2015-11-10",0.0047,0.0047,0.004,0.004,6068.56,26.5
"2015-11-11",0.005,0.005,0.0047,0.0047,4780.98,21.6
"2015-11-12",0.00434,0.004469,0.00429,0.00436,4087.58,18.13
"2015-11-13",0.0048,0.0048,0.0048,0.0048,5608.77,24.25
"2015-11-14",0.004172,0.004498,0.004139,0.004315,16282.8,70.95
"2015-11-15",0.004308,0.00432,0.004134,0.004172,6328.99,26.85
"2015-11-16",0.0044,0.0044,0.0044,0.0044,8344.88,35.03
"2015-11-17",0.0041,0.004397,0.0041,0.0043,378.45,1.63
"2015-11-18",0.004399,0.004399,0.004,0.0041,0,0
"2015-11-19",0.00439,0.004391,0.00439,0.004391,0,0
"2015-11-20",0.004058,0.004273,0.004058,0.004267,539.14,2.32
"2015-11-21",0.004327,0.004327,0.004298,0.004298,340.08,1.47
"2015-11-22",0.004397,0.004397,0.004238,0.00425,2376.67,10.29
"2015-11-23",0.004206,0.004397,0.004201,0.004397,0,0
"2015-11-24",0.0042,0.004366,0.0042,0.004366,2.23,0.009349
"2015-11-25",0.004066,0.00437,0.004066,0.0042,9310.34,39.05
"2015-11-26",0.004,0.004078,0.004,0.004073,2,0.00844
"2015-11-27",0.004,0.004,0.004,0.004,5715.43,24.05
"2015-11-28",0.004,0.004,0.004,0.004,0,0
"2015-11-29",0.004,0.004395,0.004,0.004,15726.1,65.92
"2015-11-30",0.00402,0.004104,0.0039,0.0039,20928.33,87.63
"2015-12-01",0.00415,0.00415,0.0038,0.00402,800,3.24
"2015-12-02",0.0041,0.00425,0.004,0.00415,8840.13,38.26
"2015-12-03",0.004799,0.004799,0.004101,0.004101,34398.11,154.82
"2015-12-04",0.00425,0.004799,0.00425,0.004799,8465.43,44.75
"2015-12-05",0.00475,0.004799,0.00425,0.00425,26439.07,134.8
"2015-12-06",0.0045,0.004951,0.0045,0.00475,1079.39,5.92
"2015-12-07",0.00624,0.00624,0.0045,0.0045,14416.69,107.58
"2015-12-08",0.00735,0.00825,0.005831,0.00624,29760.21,252.67
"2015-12-09",0.006498,0.009998,0.0045,0.00735,29214.57,248.03
"2015-12-10",0.006,0.007,0.006,0.006498,70055.11,572.04
"2015-12-11",0.006131,0.006997,0.006088,0.006997,9137.55,78.05
"2015-12-12",0.0059,0.006556,0.0059,0.006131,167.43,1.46
"2015-12-13",0.0058,0.006997,0.0058,0.0059,63227.79,513.01
"2015-12-14",0.00475,0.0061,0.00475,0.0058,505066.3,3348.1
"2015-12-15",0.006,0.006,0.00425,0.00425,115800.05,718.3
"2015-12-16",0.0056,0.0058,0.0056,0.0058,1556.55,10.45
"2015-12-17",0.0054,0.00559,0.0049,0.00559,5739.11,36.91
"2015-12-18",0.0055,0.0055,0.0055,0.0055,3.26,0.02025
"2015-12-19",0.0049,0.005,0.0049,0.005,14285.71,88
"2015-12-20",0.005108,0.005108,0.0048,0.005,10630.66,63.53
"2015-12-21",0.0056,0.0056,0.004716,0.005108,718.98,4.38
"2015-12-22",0.0056,0.0056,0.005041,0.005194,10000,58.8
"2015-12-23",0.00475,0.0056,0.00475,0.0056,0,0
"2015-12-24",0.006694,0.006694,0.00588,0.00588,1730.59,10.83
"2015-12-25",0.0058,0.0058,0.005,0.0057,5000,32
"2015-12-26",0.0051,0.0051,0.0051,0.0051,0,0
"2015-12-27",0.0049,0.0051,0.0049,0.0051,1743.87,10.98
"2015-12-28",0.005255,0.0054,0.00501,0.0052,6,0.03668
"2015-12-29",0.00535,0.00535,0.005162,0.005255,9640.06,59.02
"2015-12-30",0.005205,0.00535,0.0051,0.00535,200,1.2
"2015-12-31",0.0055,0.0055,0.005132,0.005205,0,0
"2016-01-01",0.005125,0.005132,0.005,0.005132,500,3.06
"2016-01-02",0.0052,0.0054,0.005,0.005125,24.01,0.1477
"2016-01-03",0.0051,0.00535,0.0051,0.0052,0,0
"2016-01-04",0.005,0.0054,0.005,0.0051,0,0
"2016-01-05",0.005,0.0055,0.005,0.005,2146.76,13.1
"2016-01-06",0.005,0.00564,0.005,0.005,13736.8,82
"2016-01-07",0.005,0.0056,0.005,0.005,11732.81,69.06
"2016-01-08",0.004,0.0055,0.004,0.005,15.03,0.09224
"2016-01-09",0.0054,0.0054,0.0054,0.0054,0,0
"2016-01-10",0.00401,0.0054,0.00401,0.0054,44.43,0.2533
"2016-01-11",0.005053,0.005053,0.00401,0.00401,0,0
"2016-01-12",0.00505,0.00505,0.00505,0.00505,200,1.14
"2016-01-13",0.00479,0.00505,0.00401,0.00505,865.61,4.82
"2016-01-14",0.00505,0.00505,0.00479,0.00479,23969.9,127.5
"2016-01-15",0.004892,0.005134,0.004653,0.005134,3095.7,15.17
"2016-01-16",0.004917,0.004917,0.004889,0.004892,644.99,3.16
"2016-01-17",0.00511,0.005425,0.004917,0.004917,110.78,0.5991
"2016-01-18",0.005245,0.00528,0.00511,0.00511,961.59,5.06
"2016-01-19",0.005433,0.005433,0.005245,0.005245,16998.67,89.16
"2016-01-20",0.005241,0.005616,0.005241,0.005433,4003.86,22.29
"2016-01-21",0.005231,0.005241,0.00499,0.005241,2808.94,14.61
"2016-01-22",0.00512,0.005233,0.00512,0.005231,13448.99,69.14
"2016-01-23",0.005122,0.005197,0.00499,0.00512,6947.04,35.58
"2016-01-24",0.0051,0.005122,0.0051,0.005122,15249.12,78.1
"2016-01-25",0.005653,0.005653,0.005,0.0051,27468.66,148.66
"2016-01-26",0.006511,0.006952,0.005653,0.005653,147089.45,939.14
"2016-01-27",0.005795,0.006847,0.005766,0.006511,669.33,3.89
"2016-01-28",0.00692,0.00785,0.005795,0.005795,5033.24,33.37
"2016-01-29",0.00633,0.00785,0.006205,0.00692,20518.35,156.65
"2016-01-30",0.006154,0.0066,0.005784,0.00633,18271.24,106.16
"2016-01-31",0.006697,0.006697,0.0053,0.006154,5830.56,37.26
"2016-02-01",0.006989,0.006989,0.006472,0.006697,287.57,2.01
"2016-02-02",0.006623,0.006989,0.006623,0.006989,255.02,1.76
"2016-02-03",0.006633,0.006967,0.006582,0.006623,52.58,0.357
"2016-02-04",0.0079,0.0079,0.006586,0.006633,788.37,5.43
"2016-02-05",0.008,0.008,0.0079,0.0079,6979.98,55.64
"2016-02-06",0.007644,0.009086,0.007644,0.008,27910.12,239.26
"2016-02-07",0.008122,0.008122,0.008122,0.008122,82614.61,671
"2016-02-08",0.007361,0.1,0.007361,0.008122,23420.35,202.1
"2016-02-09",0.007388,0.008191,0.007361,0.007361,603978,4539.86
"2016-02-10",0.008191,0.008191,0.007359,0.007388,161863.68,1215.72
"2016-02-11",0.00794,0.008204,0.006386,0.008191,115058.72,897.74
"2016-02-12",0.00844,0.00845,0.00766,0.00794,61537.79,508.82
"2016-02-13",0.00821,0.008991,0.008202,0.00844,145822.63,1231.21
"2016-02-14",0.00835,0.0088,0.00821,0.00821,46128.55,385.56
"2016-02-15",0.00811,0.00875,0.00811,0.00835,65433.19,541.05
"2016-02-16",0.007456,0.008635,0.007327,0.00811,374365.15,2800.59
"2016-02-17",0.00844,0.00844,0.007421,0.007456,391387.61,3163.15
"2016-02-18",0.008479,0.008482,0.00773,0.00844,14311.7,121
"2016-02-19",0.007896,0.008479,0.007896,0.008479,841.39,6.71
"2016-02-20",0.008312,0.0084,0.007896,0.007896,59464.96,473.3
"2016-02-21",0.00831,0.008312,0.00765,0.008312,12514.7,103.99
"2016-02-22",0.00815,0.00831,0.00815,0.00831,1002.85,8.17
"2016-02-23",0.00785,0.00815,0.00785,0.00815,3803.18,30.26
"2016-02-24",0.008234,0.008234,0.007549,0.00785,17138.58,133.39
"2016-02-25",0.008225,0.008234,0.00798,0.008234,25587.86,207.25
"2016-02-26",0.0078,0.008225,0.0078,0.008225,13205.02,103.27
"2016-02-27",0.008155,0.008155,0.007515,0.0078,100.47,0.8144
"2016-02-28",0.0081,0.008155,0.007601,0.008155,62315.92,500.01
"2016-02-29",0.008278,0.00828,0.0078,0.0081,172648.38,1360.69
"2016-03-01",0.008094,0.008278,0.007827,0.008278,18796.34,147.94
"2016-03-02",0.007902,0.00822,0.00782,0.008094,351011.93,2772.82
