"time","close","high","low","open","volumefrom","volumeto"
"2017-10-13",91.42,92.82,89.35,89.68,18517.27,1692035.24
"2017-10-13",91.28,92.03,90.8,91.42,8647.39,791685.9
"2017-10-13",90.85,91.3,90.2,91.28,5754.26,522641.3
"2017-10-13",91.92,92.09,90.66,90.85,10292.96,943180.08
"2017-10-13",95.35,95.88,90.71,91.92,22460.46,2116442.79
"2017-10-13",93.28,96.76,93.28,95.35,17053.65,1628948.48
"2017-10-13",94.24,94.39,92.06,93.28,8781.17,817362.98
"2017-10-13",96.37,96.87,94.24,94.24,15124.96,1449813.28
"2017-10-13",95.08,96.43,94.94,96.37,7401,709117.96
"2017-10-13",94.8,95.24,93.92,95.08,6805.01,641781.39
"2017-10-13",95.27,95.93,94.75,94.8,5148.8,491162.87
"2017-10-13",94.14,95.27,93.83,95.27,5304.03,499648.28
"2017-10-13",95.06,95.15,93.93,94.14,3982.56,375515.12
"2017-10-13",94.82,95.14,94.15,95.06,2194.52,207625.56
"2017-10-13",94.17,94.97,94.17,94.82,2256.41,213328.89
"2017-10-13",93.61,94.2,93.55,94.17,4804.6,450975.85
"2017-10-13",94.35,94.52,93.6,93.61,3580.55,336649.54
"2017-10-13",94.58,94.96,93.81,94.35,4865.35,458459.13
"2017-10-13",94.56,94.88,94.25,94.58,3409.45,322360.71
"2017-10-13",94.41,94.64,93.91,94.56,3623.69,341141.25
"2017-10-14",94,94.48,93.95,94.41,3031.4,285031.68
"2017-10-14",93.98,94.46,93.84,94,3145.61,295894.8
"2017-10-14",94.08,94.25,93.87,93.98,2673.35,251227.01
"2017-10-14",94.23,94.38,93.77,94.08,4170.01,392129.24
"2017-10-14",95.83,95.83,94.22,94.23,4622.87,438215.32
"2017-10-14",96.14,96.48,95.76,95.83,9881.02,949953.31
"2017-10-14",95.16,96.23,94.8,96.14,4121.95,394285.7
"2017-10-14",95.04,95.66,94.58,95.16,3305.83,314153.48
"2017-10-14",95.3,95.4,94.88,95.04,2184.27,207731.65
"2017-10-14",94.37,95.34,94.31,95.3,4133.06,391307.08
"2017-10-14",94.86,94.95,94.34,94.37,4109.14,389059.45
"2017-10-14",95.49,95.52,94.6,94.86,3059.74,290886.86
"2017-10-14",96.62,97.07,95.47,95.49,6973.58,671028.37
"2017-10-14",96.56,97.01,96.45,96.62,6471.41,625762.1
"2017-10-14",96.47,96.95,96.21,96.56,4004.43,387175.18
"2017-10-14",96.91,96.93,96.3,96.47,2422.99,234166.98
"2017-10-14",99.25,99.32,96.91,96.91,10254.06,1005463.53
"2017-10-14",99.99,103.31,99.25,99.25,23258.52,2357616.41
"2017-10-14",99.11,100.61,98.89,99.99,7427.8,742165.96
"2017-10-14",100.45,100.61,99.07,99.11,4425.8,442875.26
"2017-10-14",99.31,101.07,99.24,100.45,5362.78,535878.51
"2017-10-14",98.36,99.31,98.28,99.31,4975.04,490931.27
"2017-10-14",98.95,99.01,97.9,98.36,4898.87,481470.38
"2017-10-14",99.73,99.73,98.7,98.95,5843.02,580337.19
"2017-10-15",99.61,99.73,99.24,99.73,3132.21,311538.1
"2017-10-15",99.21,99.95,99.07,99.61,4305.02,429065.57
"2017-10-15",96.61,99.21,96.37,99.21,15732.47,1530415.51
"2017-10-15",94.06,96.73,94.04,96.61,15286.01,1448233.24
"2017-10-15",95.06,95.41,93.82,94.06,10637.62,1002749.97
"2017-10-15",93.87,95.11,93.51,95.06,6581.47,621265.05
"2017-10-15",93.83,94.76,93.67,93.87,5043.17,474609.75
"2017-10-15",94.05,94.11,93.67,93.8,4994.19,468948.11
"2017-10-15",93.73,94.05,93.27,94.05,5312.44,497431.72
"2017-10-15",93.38,94.07,93.38,93.73,5109.33,477988.44
"2017-10-15",92.01,93.4,91.87,93.38,6674.43,617600.88
"2017-10-15",91.92,92.44,91.92,92.01,4570.42,421250.68
"2017-10-15",91.71,91.71,91.71,91.71,51.14,4691.91
"2017-10-15",91.9,92.02,91.59,91.71,3149.83,289114.48
"2017-10-15",92.75,92.96,91.88,91.9,2871,265129.71
"2017-10-15",93.91,93.91,92.39,92.64,3209.84,298985.29
"2017-10-15",94.76,94.79,93.79,93.91,8425.72,794495.31
"2017-10-15",94.92,95.35,94.36,94.76,6454.9,612800.05
"2017-10-15",95.07,95.46,94.84,94.92,4831.18,460408.87
"2017-10-15",94.01,94.09,93.78,93.97,642.79,60330.67
"2017-10-15",94.64,95.12,93.79,93.94,3244.19,306438.34
"2017-10-15",93.39,95.07,93.38,94.65,3362.71,315837.34
"2017-10-15",93.8,93.93,93.01,93.39,4779.99,445937.24
"2017-10-15",95.69,95.74,93.63,93.8,3530.78,334321.79
"2017-10-16",96.02,96.27,95.59,95.69,7225.13,693223.82
"2017-10-16",94.48,96.21,94.12,96.09,4577.38,435253.92
"2017-10-16",95.52,95.69,94.29,94.48,3393.65,322796.36
"2017-10-16",96.76,96.78,95.45,95.63,6192.89,595136.55
"2017-10-16",97.17,98.52,96.68,96.68,8041.46,785885.3
"2017-10-16",97.52,97.58,96.87,97.17,1917.72,186413.91
"2017-10-16",96.69,97.76,96.69,97.51,3407.51,332003.37
"2017-10-16",96.02,96.85,95.89,96.69,5310.42,511109.16
"2017-10-16",94.79,96.26,94.56,96,7042.07,669207.31
"2017-10-16",94.85,95.16,94.58,94.79,3181.29,301605.44
"2017-10-16",94.51,95.13,94.42,94.85,2559.45,242344.28
"2017-10-16",94.97,95.02,94.71,94.86,324.12,30742.91
"2017-10-16",95.08,95.16,95.04,95.1,236.92,22473.96
"2017-10-16",94.49,95.09,94.3,95.08,2215.83,209649.25
"2017-10-16",94.98,95.16,94.51,94.69,1885.56,178731.19
"2017-10-16",95.12,95.21,94.61,94.98,2414.23,229393.77
"2017-10-16",95.38,95.38,95.08,95.12,1937.49,184396.85
"2017-10-16",95.81,96.19,95.43,95.45,3558.26,341282.71
"2017-10-16",95.99,96.18,95.76,95.8,3329.11,319499.21
"2017-10-16",93.99,96.04,93.72,96.01,4787.3,452231.48
"2017-10-16",94.65,94.86,93.92,93.93,4332.55,409036.91
"2017-10-16",94.58,94.76,93.89,94.64,3164.31,298277.43
"2017-10-16",94.68,94.78,94.19,94.58,2747.07,259782.48
"2017-10-16",94.7,94.88,94.12,94.76,2420.4,228747.11
"2017-10-17",94.52,94.63,94.42,94.6,204.96,19379.81
"2017-10-17",95.51,95.77,94.46,94.52,4087.64,389533.31
"2017-10-17",95.28,95.59,95.07,95.51,2592.43,247017.52
"2017-10-17",95.65,95.7,95.49,95.57,588.18,56225
"2017-10-17",94.9,95.85,94.87,95.65,2700.73,257678.64
"2017-10-17",96.17,96.69,93.31,94.77,15977.3,1522126.76
"2017-10-17",93.66,96.63,93.41,96.14,9317.15,882399.19
"2017-10-17",94.83,95.16,93.58,93.67,4230.48,399336.32
"2017-10-17",94.28,94.81,94.15,94.77,1548.45,146165.42
"2017-10-17",94.38,94.6,94.09,94.26,3375.75,318360.59
"2017-10-17",92.74,94.43,92.65,94.37,3982.84,371938.4
"2017-10-17",92.67,92.85,92.43,92.74,6531.56,605191.59
"2017-10-17",92.57,92.95,92.42,92.67,4333.47,401657.43
"2017-10-17",92.31,92.8,92.18,92.55,3829.26,354191.4
"2017-10-17",91.46,92.44,91.4,92.31,5012.33,460242.13
"2017-10-17",90.88,91.73,90.88,91.46,4667.02,426491.37
"2017-10-17",90.57,91.09,90.52,90.88,6113.6,555004.93
"2017-10-17",90.98,91.17,90.5,90.57,3333.5,302458.11
"2017-10-17",90.17,91.12,89.96,91.12,6397.33,576922.97
"2017-10-17",89.88,89.88,89.88,89.88,10.48,939.79
"2017-10-17",89.61,89.91,89.43,89.9,4271.08,382682.04
"2017-10-17",89.82,89.91,89.24,89.68,2702.44,241623.09
"2017-10-17",90.78,91.21,89.8,89.88,4243.12,383616.87
"2017-10-17",90.59,91.04,90.46,91.04,1118.18,101419.83
"2017-10-18",89.24,90.81,89.15,90.57,1222.84,109686.15
"2017-10-18",88.78,89.75,88.72,89.14,3902.26,347326.21
"2017-10-18",88.82,89.53,88.17,88.78,4604.59,408250.12
"2017-10-18",89.04,89.27,88.63,88.82,2400.96,213404.7
"2017-10-18",88.55,89.2,88.05,89.04,3645.01,322147.93
"2017-10-18",88.82,89.32,88,88.52,4660.25,412982.52
"2017-10-18",88.51,89.04,88.44,88.94,1986.89,176447.64
"2017-10-18",86.74,88.5,86.74,88.49,6630.92,580450.27
"2017-10-18",86.81,87.27,85.77,86.74,9364.71,807910.94
"2017-10-18",88.3,89.13,86.29,86.8,4544.04,396634.77
"2017-10-18",86.95,88.93,86.05,88.41,9005.17,786259.76
"2017-10-18",87.1,87.9,86.8,87.02,2408.23,209989.23
"2017-10-18",87.61,87.9,87.05,87.1,3228.64,282961.37
"2017-10-18",87.64,87.81,86.9,87.65,2714.43,237012.33
"2017-10-18",88.21,88.21,87.45,87.64,3601.91,316258.32
"2017-10-18",88.53,89.01,88.03,88.21,5059.59,447012.89
"2017-10-18",89.25,89.41,88.24,88.51,5531.68,491307.13
"2017-10-18",89.22,89.82,88.78,89.3,4023.32,359131.37
"2017-10-18",89.23,89.59,88.82,89.17,2804.29,250611.84
"2017-10-18",90.1,90.45,89.21,89.22,4526.89,407832.87
"2017-10-18",89.03,90.16,88.96,90.1,2688.69,241139.12
"2017-10-18",89.36,89.49,89.03,89.03,2446.11,218399.44
"2017-10-18",89.19,89.69,89.06,89.34,2231.38,199757.87
"2017-10-18",88.67,89.45,88.64,89.14,1719.97,153363.49
"2017-10-19",87.51,88.76,87.49,88.67,7322.36,645190.55
"2017-10-19",88.52,88.57,87.42,87.55,3232.13,285080.67
"2017-10-19",89.26,89.52,88.49,88.52,3282.09,292471.57
"2017-10-19",90.14,91.36,88.96,89.31,6538.23,587559.22
"2017-10-19",90.11,90.31,89.93,90.17,5360.85,483418.91
"2017-10-19",89.52,90.2,89.49,90.11,3563.49,320702.45
"2017-10-19",89.22,89.65,89,89.52,3113.33,277766.17
"2017-10-19",89.08,89.24,88.72,89.22,3732.12,331842.62
"2017-10-19",89.98,90.46,88.6,89.01,5331.09,477911.87
"2017-10-19",89.17,90.05,88.54,89.95,3059.1,274103.61
"2017-10-19",89.13,89.78,88.94,88.94,2576.37,230233.96
"2017-10-19",89.22,89.23,88.59,89.05,3305.72,293967.02
"2017-10-19",90.41,91,89.25,89.25,6190.56,560666.33
"2017-10-19",90.11,90.81,90.07,90.42,4774.98,432728.44
"2017-10-19",91.34,92.47,90.11,90.12,6720.77,615032.64
"2017-10-19",90.17,91.34,90.17,91.34,2421.82,218924.17
"2017-10-19",89.53,90.19,89.4,90.18,4145.93,371433.12
"2017-10-19",88.39,89.61,88.32,89.52,7403.8,656684.39
"2017-10-19",89.35,89.42,88.35,88.42,2554.48,227288.45
"2017-10-19",88.55,89.36,88.55,89.33,3225.67,286861.82
"2017-10-19",88.62,88.78,88.22,88.55,3295.57,291739.17
"2017-10-19",88.81,88.87,88,88.62,3041.42,269099.36
"2017-10-19",89.26,89.73,88.75,88.84,3060.47,273958.76
"2017-10-19",88.57,89.26,88.2,89.26,2952.99,261839.77
"2017-10-20",88.58,89.44,88.5,88.58,2875.84,255791.39
"2017-10-20",89.47,89.56,88.58,88.58,3177.58,283219.02
"2017-10-20",90.78,92.46,89.05,89.47,11413.16,1039285.54
"2017-10-20",90.05,91,89.25,90.78,4437.08,400747.65
"2017-10-20",90.07,90.41,89.69,90.05,2157.9,194162.87
"2017-10-20",89.42,90.14,89.39,90.07,2303.45,206549.32
"2017-10-20",89.88,89.88,89.25,89.42,2514.78,225105.67
"2017-10-20",89.82,90,89.41,89.8,2870.45,257467.39
"2017-10-20",91.5,91.97,89.65,89.85,6264.94,570346.29
"2017-10-20",92.15,92.85,91.29,91.5,10474.17,967270.68
"2017-10-20",90.97,92.26,90.88,92.2,3923.83,358439.47
"2017-10-20",90.55,91,90.12,91,5078.54,459513.31
"2017-10-20",90.95,91.28,90.54,90.54,2324.01,211209.25
"2017-10-20",90.98,91.04,90.49,90.99,1691.07,153538.12
"2017-10-20",89.8,91.17,89.69,90.93,4382.8,396108.54
"2017-10-20",89.6,89.97,89.44,89.76,4208.59,377688.68
"2017-10-20",90.26,91.04,89.58,89.6,3331.66,301158.59
"2017-10-20",90.35,90.47,89.91,90.25,1586.9,143146.38
"2017-10-20",89.32,90.4,89.26,90.25,1686.43,151487.65
"2017-10-20",88.66,89.49,88.65,89.25,3971.86,353729.83
"2017-10-20",88.72,88.84,88.5,88.69,4353.34,385802.28
"2017-10-20",88.87,88.96,88.7,88.72,1517.14,134817.13
"2017-10-20",87.36,89.12,86.19,88.87,15440.16,1332156.3
"2017-10-20",88.15,88.54,87.25,87.37,4672.08,410456.78
"2017-10-21",87.83,88.28,87.65,88.13,2175.09,191321.64
"2017-10-21",86.91,87.84,86.83,87.83,5200.91,453706.01
"2017-10-21",87.56,87.78,86.32,86.91,4364.68,379517.75
"2017-10-21",87.19,87.51,86.52,87.47,4119.62,357551.78
"2017-10-21",87.33,87.55,87,87.06,1828.55,159593.3
"2017-10-21",86.93,87.76,86.91,87.33,2553.24,223107.98
"2017-10-21",86.5,87.23,86.46,86.95,2909.75,252473.68
"2017-10-21",86.72,86.72,86.16,86.51,2801.82,242466.55
"2017-10-21",87.04,87.68,86.81,86.81,2874.69,250931.25
"2017-10-21",86.68,87.41,86.68,87.06,2115.58,184098.23
"2017-10-21",86.69,86.82,86.59,86.68,3962.67,343627.2
"2017-10-21",87.68,88.14,86.17,86.66,6491.43,565955.84
"2017-10-21",88.01,88.02,87.32,87.67,2766.29,242957.07
"2017-10-21",88.09,88.2,87.84,88.01,2622.41,230754.53
"2017-10-21",87.66,88.77,87.63,88.05,1808.03,159453.71
"2017-10-21",87.83,88.37,87.63,87.66,1662.48,146435.14
"2017-10-21",88.38,88.38,87.78,87.82,1514.27,133299.11
"2017-10-21",88.04,88.53,87.94,88.38,1981.59,174989.77
"2017-10-21",88.85,88.85,87.98,88.04,873.94,77129.05
"2017-10-21",88.62,88.85,87.83,88.85,3026.78,268316.1
"2017-10-21",87.31,88.64,87.25,88.63,4183.44,368138.44
"2017-10-21",87.39,87.65,87.23,87.31,4124.67,360077.31
"2017-10-21",86.48,87.39,86.41,87.39,8177.99,709329.44
"2017-10-21",86.41,86.94,86.24,86.38,3422.14,296363.71
"2017-10-22",87.51,87.69,86.29,86.44,3038.53,263790.54
"2017-10-22",87.15,88.03,87.11,87.54,3357.98,294365.68
"2017-10-22",87.2,87.4,86.55,87.15,2821.29,245226.6
"2017-10-22",86.27,87.24,86.27,87.2,2796.15,243047.8
"2017-10-22",85.75,86.81,85.62,86.27,3495.22,301949.13
"2017-10-22",85.69,85.85,85.11,85.74,6355.97,542856.19
"2017-10-22",86.72,86.72,85.69,85.69,2669.57,229928.79
"2017-10-22",87.12,87.37,86.72,86.73,3904.36,339584.72
"2017-10-22",88.06,88.7,86.13,87.12,8210.27,719986.85
"2017-10-22",86.77,88.1,86.7,88.04,2876.96,251556.3
"2017-10-22",86.33,86.79,86.32,86.79,3787.45,327816.15
"2017-10-22",86.87,86.95,86.3,86.33,2100.63,182329.74
"2017-10-22",86.88,86.96,86.84,86.87,2387.91,207541.88
"2017-10-22",85.57,86.91,85.57,86.85,5015.94,432664.02
"2017-10-22",85.21,86.03,85.17,85.57,6742.97,577401.26
"2017-10-22",85.88,85.96,85.21,85.21,3037.52,260226.39
"2017-10-22",85.74,86.78,85.64,85.88,4025.5,347820.04
"2017-10-22",86.51,86.91,85.64,85.74,2906.99,250917.04
"2017-10-22",86,86.51,85.85,86.38,2815.45,242229.75
"2017-10-22",85.57,86.51,85.51,86.02,2558.14,219421.13
"2017-10-22",85.76,85.93,85.35,85.55,3067.68,262541.87
"2017-10-22",85.89,86.06,85.63,85.76,2460.31,211268.51
"2017-10-22",85.5,85.91,85.49,85.89,1794.41,153841.73
"2017-10-22",85.54,86.13,85.29,85.5,3329.87,285281.25
"2017-10-23",85.58,86.74,85.45,85.53,4554.1,392504.44
"2017-10-23",85.09,86.09,85.05,85.58,3545.13,303026.77
"2017-10-23",84.7,85.1,84.02,85.09,7517,636203
"2017-10-23",84.41,85.01,83.72,84.65,4755.15,400763.62
"2017-10-23",85.09,85.42,84.44,84.46,2592.15,220432.74
"2017-10-23",85.15,85.38,84.72,85.09,2611.54,222225.92
"2017-10-23",84.02,85.26,83.77,85.21,3874.41,326451.48
"2017-10-23",82.84,84.17,81.71,83.98,10900.05,903370.77
"2017-10-23",82.49,83.5,82.33,82.91,5566.72,462085.25
"2017-10-23",83.86,84.08,82.38,82.49,5701.53,474580.95
"2017-10-23",84.6,84.64,83.16,83.83,3597.9,301501.48
"2017-10-23",84.97,85.3,84.61,84.61,6253.08,531359.16
"2017-10-23",84.64,85.38,84.12,84.97,1680.73,142483.98
"2017-10-23",86.04,86.43,84.54,84.64,3851.88,330354.48
"2017-10-23",86.18,86.71,86,86,7231.47,625143.35
"2017-10-23",85.54,86.36,85.34,86.2,3066.34,263410.19
"2017-10-23",84.84,85.67,84.4,85.59,4624.05,392399.24
"2017-10-23",85.17,85.42,84.55,84.88,3191.58,270986.33
"2017-10-23",83.97,85.24,83.63,85.21,5908.86,496580.58
"2017-10-23",86.93,87.99,82.75,84.02,18342,1561370.87
"2017-10-23",87.94,88.31,86.59,86.7,13850.05,1214632.34
"2017-10-23",87.51,88,87.08,87.94,6489.93,569208.97
"2017-10-23",88.13,88.3,87.34,87.44,5151.69,452729.58
"2017-10-23",89.03,89.25,87.85,88.16,7442.43,658984.69
"2017-10-24",87.7,89.14,87.61,89.1,3613.08,319855.12
"2017-10-24",89.89,89.97,87.72,87.87,4298.19,381264.86
"2017-10-24",89.6,90.22,89.53,89.84,8454.48,759976.06
"2017-10-24",89.41,89.88,88.67,89.62,4270.93,381775.05
"2017-10-24",90.1,90.1,89.05,89.41,2676.58,239551.11
"2017-10-24",89.92,90.63,89.71,90.1,6008.99,542048.8
"2017-10-24",89.5,90.03,88.59,90.01,3506.63,313286.3
"2017-10-24",90.29,90.35,89,89.52,3565.23,319341.51
"2017-10-24",91.57,91.57,89.96,90.24,4349.2,393996.29
"2017-10-24",91.11,91.92,91.1,91.6,4995.63,457731.42
"2017-10-24",90.13,91.51,90.05,91.11,4732.36,428396.72
"2017-10-24",89.26,90.13,88.6,89.97,7506.26,670394.54
"2017-10-24",89.09,89.43,88.87,89.26,4013.7,358254.86
"2017-10-24",89.2,89.28,88.7,89.09,3973.56,353751.52
"2017-10-24",89.32,89.59,88.44,89.07,2815.07,250571.97
"2017-10-24",88.41,89.61,88.4,89.37,3399.23,302604.37
"2017-10-24",88.6,88.92,88.33,88.42,4161.19,368349.54
"2017-10-24",88.03,88.8,87.92,88.59,4115.49,362892.75
"2017-10-24",88.49,88.58,87.94,87.94,2523.87,222634.33
"2017-10-24",87.09,89.13,87.09,88.52,4397.68,385169.98
"2017-10-24",86.26,87.14,86.22,87.1,7383.85,639208.18
"2017-10-24",88.09,88.2,86.23,86.27,4142.26,360806.13
"2017-10-24",86.9,88.61,86.64,88.25,4047.84,353854.5
"2017-10-24",87.48,87.62,86.46,86.92,2285.61,198247.64
"2017-10-25",87.58,87.84,87.36,87.48,2336.66,204753.72
"2017-10-25",87.52,87.84,87.39,87.54,2948.63,258462.13
"2017-10-25",87.31,87.79,87.23,87.51,1818.63,159239.77
"2017-10-25",87.23,87.37,87.18,87.31,2325.04,202871.59
"2017-10-25",86.07,87.24,86,87.24,3211.52,277386.37
"2017-10-25",85.3,86.17,85.05,86.1,6322.86,539505.97
"2017-10-25",85.81,85.86,85.02,85.26,4378.13,373749.83
"2017-10-25",87.13,87.37,85.82,85.84,4738.15,411762.49
"2017-10-25",86.35,87.18,85.9,87.13,4283.43,370503.7
"2017-10-25",87.46,87.95,85.82,86.25,9206.78,805144.78
"2017-10-25",88.51,94.92,87.59,87.59,46468.62,4242428.35
"2017-10-25",90.93,90.94,88.45,88.57,13509.42,1207661.96
"2017-10-25",89.89,90.94,89.66,90.93,9565.97,864672.52
"2017-10-25",91.01,91.01,89.86,89.89,4980.12,448687.07
"2017-10-25",89.7,91.18,89.39,91.08,5195.97,469723.71
"2017-10-25",87.94,89.7,87.88,89.7,4927.27,436315.5
"2017-10-25",88.2,88.2,87.42,87.94,4575.87,401799.11
"2017-10-25",87.08,88.4,86.77,88.2,7158.45,625896.15
"2017-10-25",87.46,87.66,87.07,87.1,3737.7,326875.5
"2017-10-25",87.49,87.66,87.39,87.41,497.1,43541.9
