"time","close","high","low","open","volumefrom","volumeto"
"2017-08-26",0.2709,0.28,0.255,0.2696,1387439,372586.45
"2017-08-27",0.2808,0.2887,0.2669,0.2709,1588944,442255.57
"2017-08-28",0.282,0.288,0.2771,0.2808,1495114,421120.08
"2017-08-29",0.2942,0.3,0.28,0.282,1475003,425852.94
"2017-08-30",0.3372,0.34,0.2885,0.2942,1612228,521081.25
"2017-08-31",0.3249,0.34,0.3111,0.3372,1444638,469868.63
"2017-09-01",0.2777,0.3297,0.2624,0.326,1026282,307110.99
"2017-09-02",0.3011,0.3161,0.261,0.2777,1792132,531598.03
"2017-09-03",0.2767,0.311,0.2471,0.3011,1161536,335788.8
"2017-09-04",0.2838,0.2905,0.2463,0.2767,560831,150869.19
"2017-09-05",0.3009,0.3085,0.2786,0.2838,522701,155448.74
"2017-09-06",0.2923,0.3027,0.285,0.3009,577215,169339.15
"2017-09-07",0.2651,0.3071,0.2519,0.2923,578195,163046.98
"2017-09-08",0.2725,0.2868,0.2538,0.2651,548034,148757.47
"2017-09-09",0.2668,0.274,0.235,0.2725,621799,160155.83
"2017-09-10",0.2564,0.2882,0.2526,0.2668,537221,141048.04
"2017-09-11",0.2486,0.2689,0.2453,0.2564,555386,144324.52
"2017-09-12",0.231,0.2579,0.2146,0.2486,744893,173534.58
"2017-09-13",0.1794,0.236,0.1724,0.231,1123181,225455.26
"2017-09-14",0.221,0.2285,0.1582,0.1794,747191,145568.54
"2017-09-15",0.2123,0.236,0.2013,0.221,494507,109061.69
"2017-09-16",0.2156,0.225,0.1984,0.2123,942760,196515.48
"2017-09-17",0.2441,0.2522,0.2089,0.2156,719917,165262.47
"2017-09-18",0.2375,0.2561,0.229,0.2441,672365,162280.61
"2017-09-19",0.233,0.2398,0.2296,0.2375,654772,154208.49
"2017-09-20",0.21,0.2361,0.2048,0.233,883429,194312.94
"2017-09-21",0.208,0.22,0.2008,0.21,925485,194564.41
"2017-09-22",0.2197,0.2279,0.2023,0.208,863001,186634.09
"2017-09-23",0.2163,0.2329,0.2148,0.2197,742292,162078.13
"2017-09-24",0.2368,0.239,0.2163,0.2163,829474,185774
"2017-09-25",0.2314,0.2397,0.219,0.2368,765778,175208.15
"2017-09-26",0.247,0.2522,0.2252,0.2314,735846,174308.94
"2017-09-27",0.2366,0.251,0.2295,0.247,742083,178290.31
"2017-09-28",0.2365,0.2387,0.2177,0.2366,829963,190367.78
"2017-09-29",0.2349,0.2401,0.2326,0.2365,674683.98,159764.42
"2017-09-30",0.244,0.2509,0.2165,0.2349,738003.12,175061.72
"2017-10-01",0.231,0.26,0.23,0.244,799513.85,190499.35
"2017-10-02",0.226,0.24,0.215,0.231,944009,213457.2
"2017-10-03",0.2158,0.228,0.21,0.226,1110642.16,245079.83
"2017-10-04",0.2099,0.2259,0.2042,0.2158,1364963.77,292537.74
"2017-10-05",0.2173,0.2248,0.2022,0.2099,1095496.04,234133.66
"2017-10-06",0.2132,0.2255,0.195,0.2173,1443691.58,304611.21
"2017-10-07",0.1958,0.2137,0.19,0.2132,1352877.46,275602.64
"2017-10-08",0.195,0.2067,0.1902,0.1958,1588311,315368.46
"2017-10-09",0.2116,0.2197,0.1923,0.195,1791062,374747.52
"2017-10-10",0.2134,0.2198,0.2078,0.2116,1139155.3,245547.76
"2017-10-11",0.2057,0.2154,0.2018,0.2134,1172032,245421.17
"2017-10-12",0.2123,0.2138,0.193,0.2057,1806623.42,370269.67
"2017-10-13",0.21,0.214,0.2021,0.2123,1159966.49,242571.27
"2017-10-14",0.206,0.2115,0.1957,0.21,1060788.5,217043.64
"2017-10-15",0.2224,0.26,0.2026,0.2074,1540989.18,345749.81
"2017-10-16",0.2147,0.235,0.213,0.2224,1176473.21,261588.24
"2017-10-17",0.2193,0.2224,0.204,0.2198,1059607.73,226040.37
"2017-10-18",0.2188,0.2302,0.2119,0.2157,1181554.15,262756.2
"2017-10-19",0.2157,0.2486,0.2121,0.2211,1100689,243656.67
"2017-10-20",0.2069,0.2226,0.197,0.2143,1451914.31,300857.52
"2017-10-21",0.2105,0.2227,0.197,0.2144,1823505.92,380241.52
"2017-10-22",0.2015,0.2146,0.1832,0.2094,1349362.12,270895.18
"2017-10-23",0.2124,0.2221,0.1902,0.2029,1428648.28,303097.4
